Index,Adsorbent,Directory,co2_0.1bar,co2_2.67bar,CH4_0.2bar,CH4_5.33bar,CO2_wc,CH4_wc,CO2_sc
2089,KAVXAI_clean,MOF2089,0.450103342,7.378993894,0.448733566,5.370127964,6.9288905519999995,4.921394398,2.789801986844379
2090,KAWBOB_clean,MOF2090,0.099300024,2.130296093,0.099263192,2.094947213,2.030996069,1.9956840210000002,2.064561143221801
2091,KAWHEY_clean,MOF2091,0.077343728,12.52088432,0.076844518,1.798633009,12.443540592,1.721788491,14.133616613154073
2092,KAYBIX_clean,MOF2092,0.395388177,5.429483446,0.395607495,2.965387971,5.034095269,2.569780476,3.7173876744622225
2093,KAYBUJ_clean,MOF2093,0.352635331,6.153972886,0.352119527,3.073840851,5.801337555,2.7217213239999998,4.064761451388651
2094,KAYCIY_clean,MOF2094,0.201977375,12.21818413,0.200664174,3.274050067,12.016206754999999,3.073385893,7.576736994333627
2095,KECRAL_clean,MOF2095,0.027446881,0.462471716,0.027057317,0.689950494,0.435024835,0.662893177,1.3609059412083593
2096,KECRAL10_clean,MOF2096,0.027273742,0.467648491,0.027208286,0.703403667,0.440374749,0.676195381,1.3498197307435127
2097,KECRAL11_clean,MOF2097,0.07452219,9.828439284,0.074770909,1.650960034,9.753917094,1.576189125,12.08673114461022
2098,KECRAL12_clean,MOF2098,0.028151459,0.482705691,0.02876044,0.712787618,0.454554232,0.684027178,1.3749380635029749
2099,KEDJAG_clean,MOF2099,0.05750282,12.2224431,0.057267136,1.392824558,12.16494028,1.335557422,17.816503249533
2100,KEDJAG01_clean,MOF2100,0.057117337,12.41050269,0.055781131,1.399763245,12.353385353,1.343982114,18.000959311580516
2101,KEDJAG02_clean,MOF2101,0.057307083,12.63990079,0.057784442,1.44549786,12.582593707000001,1.387713418,17.753626336511264
2102,KEDJAG03_clean,MOF2102,0.059288423,13.50151634,0.058231842,1.477934324,13.442227917,1.419702482,18.547623594394498
2103,KEDJAG04_clean,MOF2103,0.056152632,12.02629637,0.056612016,1.385506381,11.970143738,1.3288943649999998,17.623178282087853
2104,KEDJAG06_clean,MOF2104,0.056036788,12.14298974,0.056496171,1.385971756,12.086952952,1.329475585,17.78820438391431
2105,KEDJAG08_clean,MOF2105,0.056893638,12.29361358,0.056991506,1.40732909,12.236719942,1.350337584,17.735553881607387
2106,KEDJAG10_clean,MOF2106,0.057329053,12.49799725,0.057315072,1.414447536,12.440668196999999,1.357132464,17.939669760500713
2107,KEDJAG12_clean,MOF2107,0.057570729,12.60825127,0.058203879,1.411535445,12.550680541,1.353331566,18.135265997732727
2108,KEDJAG14_clean,MOF2108,0.057456882,12.622608,0.057372994,1.428998006,12.565151118,1.371625012,17.934048308761092
2109,KEDJAG16_clean,MOF2109,0.057712539,12.58082209,0.057734509,1.417006102,12.523109551,1.359271593,18.02595004847079
2110,KEDJAG18_clean,MOF2110,0.058659268,12.89071615,0.058275783,1.4367516,12.832056882,1.378475817,18.216134272703236
2111,KEDJAG20_clean,MOF2111,0.058098021,12.93897338,0.058563397,1.448655622,12.880875359000001,1.390092225,18.134079945208843
2112,KEDJAG22_clean,MOF2112,0.057760474,13.3156498,0.058815059,1.461642191,13.257889325999999,1.4028271319999999,18.496184843226068
2113,KEDJAG24_clean,MOF2113,0.058621319,13.47890668,0.057922257,1.476937662,13.420285361,1.4190154050000001,18.529058999360636
2114,KEDJAG26_clean,MOF2114,0.058393624,13.6391536,0.058928906,1.468369163,13.580759976,1.409440257,18.858755401994564
2115,KEDJAG28_clean,MOF2115,0.059582029,13.91890212,0.060047405,1.474091482,13.859320091,1.414044077,19.17085167223514
2116,KEDQAN_clean,MOF2116,0.171212704,0.442070104,0.16798403,1.861043015,0.2708574,1.693058985,0.4822759412455471
2117,KEFBEE_clean,MOF2117,0.111837863,15.55223191,0.11114927,2.537927817,15.440394047,2.426778547,12.441545170568768
2118,KEFBII_clean,MOF2118,0.167990656,17.30062421,0.165931374,3.25824243,17.132633553999998,3.0923110560000002,10.780508361281443
2119,KEFBOO_clean,MOF2119,0.12174667,17.85341373,0.121387216,2.758766887,17.73166706,2.637379671,13.139145669785156
2120,KEGZOL_clean,MOF2120,0.059342427,1.113131924,0.058786135,1.441878517,1.053789497,1.3830923819999998,1.5673963456549942
2121,KEGZOL01_clean,MOF2121,0.05675567,1.06107096,0.056268915,1.397699016,1.0043152899999999,1.341430101,1.5413158060451446
2122,KEGZOL02_clean,MOF2122,0.053998052,1.05030274,0.054242423,1.339087715,0.996304688,1.284845292,1.5924519446118404
2123,KEGZOL03_clean,MOF2123,0.057973552,1.086356408,0.056860968,1.417036116,1.0283828560000001,1.360175148,1.5565112859491266
2124,KEGZOL04_clean,MOF2124,0.05881991,1.085867666,0.057468915,1.419257309,1.027047756,1.361788394,1.5533761206001855
2125,KEHFUA_clean,MOF2125,0.143974056,2.045320045,0.143223746,2.071354128,1.901345989,1.9281303819999998,2.0047849033485163
2126,KEHGIP_clean,MOF2126,0.333372373,4.103960284,0.324734453,3.983786203,3.7705879110000002,3.65905175,2.0915487368709296
2127,KEJBOQ_clean_h,MOF2127,0.418010426,3.415612475,0.412889939,3.44188089,2.997602049,3.0289909510000004,2.014807769345363
2128,KEJHIQ_clean_h,MOF2128,0.399041551,3.44962442,0.394541775,3.10042655,3.0505828690000003,2.705884775,2.2589739832196103
2129,KELJAN_clean,MOF2129,0.105525025,4.936907306,0.10671161,1.904405462,4.831382281,1.7976938519999999,5.263279308792998
2130,KEPPIF_clean,MOF2130,0.07032804,12.04681593,0.069948076,1.54510019,11.97648789,1.4751521140000001,15.829838768048962
2131,KEQDER_clean,MOF2131,0.144374308,13.44576528,0.14385836,2.880937588,13.301390972,2.7370792280000003,9.47572696695548
2132,KESGAS_clean,MOF2132,0.188132469,2.52833393,0.184818477,2.282664767,2.340201461,2.09784629,2.248812052434404
2133,KEVBOE_clean,MOF2133,1.106920744,9.744317986,1.118270177,6.797046461,8.637397242,5.678776284,2.9106639845303426
2134,KEVVIS_clean,MOF2134,0.110690093,4.925182221,0.109556568,1.441732863,4.814492128,1.332176295,6.935828852013142
2135,KEWJIG_clean,MOF2135,0.359704661,8.596424068,0.356173472,4.197787274,8.236719406999999,3.8416138020000004,4.157748998652641
2136,KEWNUX_clean,MOF2136,0.018329385,6.239255631,0.018088935,0.460617838,6.220926245999999,0.44252890300000003,27.50127886808966
2137,KEWZET_clean,MOF2137,0.156390235,4.006278172,0.156871853,2.225761133,3.849887937,2.0688892799999996,3.6544616546004205
2138,KEXFAU_clean,MOF2138,0.139925354,3.186858566,0.138576059,2.544961036,3.0469332120000003,2.406384977,2.542392010003634
2139,KEYFUR_clean,MOF2139,0.041786718,0.060293262,0.041233939,0.516713576,0.018506544,0.475479637,0.23690802454444232
2140,KEYMUY_clean,MOF2140,0.20570595,7.99863151,0.205911916,2.398482698,7.7929255600000005,2.192570782,6.770799642028647
2141,KEYYET_clean,MOF2141,0.010905494,0.233803933,0.010911698,0.274324788,0.222898439,0.26341308999999996,1.73040444914758
2142,KICXAX_clean,MOF2142,0.012220804,1.297835585,0.011899976,0.184588041,1.285614781,0.172688065,14.275028364706499
2143,KICXEB_clean,MOF2143,0.012216586,1.229965866,0.01244431,0.191132396,1.2177492799999998,0.17868808600000002,13.065306966115209
2144,KIFKEQ_clean,MOF2144,0.271941037,10.53228382,0.280223097,3.679303167,10.260342783,3.39908007,5.811896107814694
2145,KIGCEK_clean,MOF2145,0.052431481,2.126695217,0.05136945,1.237635819,2.074263736,1.1862663690000002,3.488777294030515
2146,KIJPUQ_clean,MOF2146,0.129838709,7.097463921,0.127771109,2.587682622,6.967625212,2.4599115129999998,5.568690064137521
2147,KIJRUS_clean,MOF2147,0.186262756,13.21836807,0.187436139,3.396831501,13.032105314,3.209395362,7.900684134694681
2148,KINMUR_clean,MOF2148,0.76832016,6.683310721,0.767516557,6.339648351,5.914990561,5.572131794000001,2.140362565561332
2149,KINNIG_clean,MOF2149,0.172012816,4.617356972,0.170988614,3.557716568,4.445344156,3.386727954,2.635014249466323
2150,KINPUU_clean,MOF2150,0.117266709,3.071696956,0.114906957,1.191624626,2.954430247,1.076717669,5.233590764965774
2151,KINQAB_clean,MOF2151,0.113768044,2.964883454,0.113681571,1.202973882,2.8511154100000002,1.089292311,5.00394227274796
2152,KINSEH_clean,MOF2152,0.217422749,10.4072877,0.217175644,3.673171462,10.189864950999999,3.455995818,5.752507873139263
2153,KIPJIE_clean,MOF2153,0.045882046,3.582316282,0.046860252,0.852325084,3.536434236,0.805464832,8.533349234208957
2154,KIPJUQ_clean,MOF2154,0.011208448,2.966933874,0.011276974,0.270276443,2.955725426,0.258999469,22.287457864357457
2155,KIPKAX_clean,MOF2155,0.015682004,2.892845031,0.01607026,0.363814986,2.877163027,0.347744726,16.143788075393804
2156,KIPZEQ_clean,MOF2156,0.207966132,2.913653746,0.209374587,2.388182927,2.705687614,2.17880834,2.4770296960411926
2157,KIRFIA_clean,MOF2157,0.058638629,14.00052324,0.058500148,1.436804861,13.941884610999999,1.378304713,19.783691948408574
2158,KIRTUC_clean,MOF2158,0.783256709,8.646543342,0.789264313,4.66641287,7.8632866329999995,3.8771485570000004,3.7620124146685483
2159,KITVEQ_clean,MOF2159,0.121958247,0.971952002,0.123703475,1.675482071,0.849993755,1.5517785960000001,1.1777846681414574
2160,KIVFAY_clean,MOF2160,0.059494917,3.946921345,0.059625355,1.02698482,3.887426428,0.967359465,7.802886869468248
2161,KIYMIQ_clean,MOF2161,0.196806801,0.972940801,0.200212241,2.764912934,0.776134,2.564700693,0.7144400940386927
2162,KIYQEQ_clean,MOF2162,0.249762543,8.476733823,0.247370525,3.034847393,8.22697128,2.787476868,5.670907343679106
2163,KIYQIU_clean,MOF2163,0.284933343,6.457183646,0.282929953,3.475126347,6.172250303,3.1921963939999998,3.7725360791599933
2164,KIYQOA_clean,MOF2164,0.336539477,4.283119341,0.337352884,2.802065467,3.946579864,2.464712583,3.103435761796146
2165,KIYTOD_clean,MOF2165,0.103111093,14.25478043,0.103449978,2.399173089,14.151669337,2.295723111,12.063124597398872
2166,KIYXUN_clean,MOF2166,0.028921623,7.793566701,0.029124314,0.728246097,7.764645078,0.6991217829999999,21.727960033143976
2167,KOBFIR_clean,MOF2167,0.148040173,3.102224699,0.149165811,2.762582833,2.954184526,2.613417022,2.279915784541693
2168,KOBRAV_clean,MOF2168,0.091738109,1.124339715,0.090860753,1.29750512,1.032601606,1.206644367,1.759338206275861
2169,KOCCUC_clean,MOF2169,0.07173184,5.380927924,0.07123712,1.571108778,5.309196084,1.499871658,6.953633270286136
2170,KOCWEF_clean,MOF2170,0.121829549,4.636301989,0.122517212,2.245603786,4.51447244,2.1230865740000002,4.191789324702655
2171,KOFVOS_clean,MOF2171,0.232148459,5.258632259,0.231008377,2.698049714,5.026483799999999,2.4670413370000004,3.957160965306427
2172,KOGSOQ_clean,MOF2172,0.212313549,5.515860852,0.212976427,2.855829586,5.303547303,2.642853159,3.9214066054379253
2173,KOGYIP_clean,MOF2173,0.061192084,0.517007142,0.061369748,0.84766779,0.455815058,0.7862980420000001,1.2383166842884392
2174,KOHDIW_clean,MOF2174,0.10601037,17.72032212,0.108185704,2.501284647,17.61431175,2.393098943,14.383658309874006
2175,KOHKIC_clean,MOF2175,0.127718407,8.56182238,0.127844277,2.348839643,8.434103973000001,2.220995366,7.400715487255725
2176,KOHKOI_clean,MOF2176,0.12652901,8.533210111,0.12573069,2.346962905,8.406681101,2.2212322149999997,7.381881626533744
2177,KOHLIE_clean,MOF2177,0.121242833,12.67928821,0.120150398,2.211974053,12.558045377,2.0918236550000002,11.637929133904032
2178,KOJTOU_clean,MOF2178,0.13568588,8.717454674,0.135488969,2.308082359,8.581768794,2.1725933900000003,7.668302897484048
2179,KOJZEP_manual,MOF2179,0.113668372,17.02535587,0.113888222,2.504830307,16.911687498,2.3909420850000003,13.799989371834313
2180,KOJZIT_clean,MOF2180,0.124092309,17.6555864,0.124932478,2.740860345,17.531494091,2.6159278670000004,13.078444742757211
2181,KOJZOZ_clean,MOF2181,0.046061234,3.710220708,0.046970475,1.056430564,3.664159474,1.009460089,7.130494519226589
2182,KOJZUF_clean,MOF2182,0.157693593,4.243733582,0.157691334,2.039109083,4.086039989,1.8814177490000001,4.225406685284886
2183,KOMCOG_clean,MOF2183,0.104954576,2.613016046,0.106170156,2.178333804,2.50806147,2.072163648,2.4354460214878264
2184,KOMDAT_clean,MOF2184,0.08995434,1.959762331,0.092427973,1.888190734,1.869807991,1.795762761,2.1072613733645356
2185,KOMVIT_clean,MOF2185,0.058602243,6.545863385,0.060289032,1.161349301,6.4872611419999995,1.101060269,11.443659762890883
2186,KONYOB_clean,MOF2186,0.034856194,0.582175206,0.034604079,0.631434109,0.547319012,0.59683003,1.8719167496051294
2187,KORNAI_clean,MOF2187,0.08197557,2.247227534,0.081542271,1.276541145,2.165251964,1.194998874,3.5741526153946306
2188,KOSJAF_clean,MOF2188,0.074258792,3.234277667,0.075232905,1.699509302,3.160018875,1.624276397,3.863799827646672
2189,KOSJEJ_clean,MOF2189,0.076456335,3.834415286,0.07666113,1.747116205,3.757958951,1.670455075,4.455928548041864
2190,KOSJIN_clean,MOF2190,0.074686191,3.446949618,0.073188514,1.710131947,3.372263427,1.6369434330000001,4.092287888665045
2191,KOSJOT_clean,MOF2191,0.075195508,3.894065937,0.074096736,1.721417061,3.818870429,1.647320325,4.592805573507041
2192,KOSJUZ_clean,MOF2192,0.074867835,3.475679733,0.076237293,1.718590885,3.400811898,1.642353592,4.106086652654816
2193,KOSKAG_clean,MOF2193,0.07522044,4.001136504,0.075074412,1.753911849,3.925916064,1.678837437,4.631657841503797
2194,KOSKEK_clean,MOF2194,0.073993448,4.003679528,0.075072631,1.744701401,3.92968608,1.6696287699999999,4.65906812099855
2195,KOSKIO_clean,MOF2195,0.073852763,3.109297301,0.073671118,1.710333181,3.0354445379999997,1.636662063,3.690985944997189
2196,KOSKIO01_clean,MOF2196,0.069715897,2.872927857,0.068399864,1.599506845,2.80321196,1.531106981,3.646695324963796
2197,KOSKUA_clean,MOF2197,0.075216878,3.512282894,0.075081535,1.835894097,3.437066016,1.760812562,3.8842102137712238
2198,KOSLAH_clean,MOF2198,0.073537556,3.713733842,0.073336322,1.802891772,3.640196286,1.7295554499999999,4.182172879288904
2199,KOSLEL_clean,MOF2199,0.077207246,3.93676692,0.07683983,1.746410845,3.859559674,1.669571015,4.576717918441882
2200,KOSLIP_clean,MOF2200,0.074613933,3.267660049,0.074025354,1.735586349,3.1930461159999997,1.661560995,3.822535308201395
2201,KOSLOV_clean,MOF2201,0.0773642,2.980729759,0.076875501,1.782943741,2.903365559,1.70606824,3.3942656310724955
2202,KOSLUB_clean,MOF2202,0.075453995,3.057216441,0.077653139,1.752478556,2.981762446,1.674825417,3.5418840265994933
2203,KOSMAI_clean,MOF2203,0.073329199,3.530194473,0.072333716,1.68762761,3.456865274,1.6152938940000001,4.247005970760878
2204,KOTSIX_clean,MOF2204,0.061266865,3.957457238,0.060626822,1.077315309,3.896190373,1.0166884870000001,7.45820407032391
2205,KOXFUA_clean,MOF2205,0.087999575,2.716353231,0.089676379,1.611761612,2.628353656,1.522085233,3.4217344272328574
2206,KOZNEU_clean,MOF2206,0.354115083,9.799418616,0.360840944,3.56563178,9.445303533,3.204790836,5.579877715604366
2207,KOZNIY_clean,MOF2207,0.098218464,10.02175881,0.096589348,2.002860874,9.923540346,1.906271526,10.159071728368634
2208,KOZQEX_clean,MOF2208,0.085323298,18.70493582,0.085484796,2.167731006,18.619612522,2.08224621,17.519096129480605
2209,KOZQIB_clean,MOF2209,0.092047433,20.29161945,0.092508999,2.374931461,20.199572016999998,2.282422462,17.34708438353999
2210,KOZSID_clean,MOF2210,0.012891606,0.229374779,0.012683772,0.236603421,0.216483173,0.223919649,1.9682737760532545
2211,KUCDES_clean,MOF2211,0.101695128,1.251731409,0.104122439,1.524897917,1.150036281,1.4207754780000001,1.6665994782247326
2212,KUCDIW_clean,MOF2212,0.081752705,1.075436299,0.081505834,1.398128188,0.993683594,1.3166223540000002,1.5617034228320528
2213,KUDWAJ_clean,MOF2213,0.104730035,8.83448721,0.106024979,2.179287653,8.729757175000001,2.073262674,8.230527130709332
2214,KUFTAI_clean,MOF2214,0.241681208,9.306321277,0.240667668,3.520349667,9.064640069000001,3.279681999,5.36726577668873
2215,KUFVAK_clean,MOF2215,0.152577203,16.14111833,0.154674435,3.313397079,15.988541127000001,3.158722644,9.890562669225673
2216,KUGZIW_clean,MOF2216,0.098693973,9.400744759,0.097581201,2.275292523,9.302050786,2.177711322,8.388530432182602
2217,KUJMEJ_clean,MOF2217,0.135240783,8.082701691,0.13541082,2.624143958,7.947460908,2.4887331379999997,6.253595076689283
2218,KUJMIN_clean,MOF2218,0.124017895,10.92019846,0.123737725,2.534525086,10.796180565,2.410787361,8.74771851630767
2219,KUJNEJ_clean,MOF2219,0.107328132,12.31146642,0.106748506,2.462210642,12.204138288000001,2.355462136,10.151855878462246
2220,KUJNOT_clean,MOF2220,0.142603979,5.177912278,0.143335987,2.307162497,5.035308299,2.1638265100000003,4.556562878573293
2221,KUJNUZ_clean,MOF2221,0.152783009,4.624484007,0.148948498,2.335359475,4.471700998,2.186410977,4.020410559278032
2222,KUJPAH_clean,MOF2222,0.114366279,5.256682249,0.115878053,2.16670634,5.142315969999999,2.0508282870000003,4.925751913147976
2223,KUJTUG_clean,MOF2223,0.176314155,2.927950616,0.179752739,1.193658565,2.751636461,1.013905826,4.980173713445791
2224,KUKMUA_clean,MOF2224,0.138103598,10.79319446,0.140423511,2.823893492,10.655090862,2.683469981,7.760014845059844
2225,KUKPOX_clean,MOF2225,0.141711548,2.912980752,0.143692389,1.960552343,2.771269204,1.816859954,3.016616041451947
2226,KUKPUD_clean,MOF2226,0.18508143,9.211733758,0.184570162,3.339415369,9.026652327999999,3.154845207,5.600564439161901
2227,KUKZOH_clean,MOF2227,0.206063095,11.74898892,0.200435031,3.075413214,11.542925825000001,2.874978183,7.756358624812988
2228,KULLAG_clean,MOF2228,0.091870303,12.91055595,0.091667499,1.938225093,12.818685646999999,1.846557594,13.52388892438192
2229,KULLEK_clean,MOF2229,0.060452552,11.83084498,0.059468952,1.426428413,11.770392428000001,1.366959461,16.83940125913588
2230,KULMAG_clean,MOF2230,0.277903427,7.138405453,0.285302348,2.634346323,6.860502026,2.349043975,5.501602464421902
2231,KULMEK_clean,MOF2231,0.061291205,13.80648986,0.06155316,1.521301243,13.745198655,1.4597480829999998,18.42590895760286
2232,KULMIO_clean,MOF2232,0.260625486,10.47643712,0.258457247,2.988026955,10.215811634,2.729569708,7.118524147154205
2233,KUMGOQ_clean,MOF2233,0.032698267,0.636583465,0.03229771,0.657230175,0.603885198,0.624932465,1.966521604140137
2234,KUNLAH_clean,MOF2234,0.277478851,6.375176929,0.283105466,2.907554444,6.0976980780000005,2.624448978,4.451693437547431
2235,KUNMUD_clean,MOF2235,0.239225429,2.759644876,0.235737632,2.610059674,2.520419447,2.3743220419999997,2.1466617832979975
2236,KUNWEW_clean,MOF2236,0.069464136,2.743551929,0.070233274,0.885296269,2.674087793,0.815062995,6.291952186282652
2237,KUQXIE_clean,MOF2237,0.136990682,2.069963355,0.139002097,1.347637904,1.932972673,1.2086358069999998,3.1185327006598706
2238,KUSZED_clean,MOF2238,0.029724615,0.508397971,0.030131993,0.753065577,0.47867335599999994,0.722933584,1.37066674224204
2239,KUTDAG_clean,MOF2239,0.141299434,5.705351043,0.140461507,2.246743203,5.564051609,2.106281696,5.155725628135106
2240,KUVMIZ_clean,MOF2240,0.071016826,5.933695209,0.070355626,1.820740113,5.8626783829999995,1.750384487,6.616649612819989
2241,KUVMUL_clean,MOF2241,0.085514797,6.977447486,0.085345254,1.801842998,6.891932689,1.716497744,7.862134930918138
2242,KUVYAD_clean,MOF2242,0.116802069,10.48385278,0.114436517,2.451104761,10.367050711,2.3366682439999997,8.684001764086513
2243,KUXLUL_clean,MOF2243,0.164407741,10.03947349,0.166581076,3.129426085,9.875065749000001,2.962845009,6.513390281718043
2244,KUXREC_clean,MOF2244,0.104684421,16.92606399,0.105214593,2.3488956,16.821379568999998,2.243681007,14.630296472095226
2245,KUYPIF_clean,MOF2245,0.316795084,4.040216074,0.310074129,2.800078505,3.72342099,2.490004376,2.929511770285602
2246,la304204k_si_003_clean,MOF2246,0.151474655,6.424696766,0.15106493,2.845311488,6.273222111,2.694246558,4.584412415934364
2247,la4012839_si_002_auto,MOF2247,0.185199776,13.12920044,0.182209587,2.499573727,12.944000664,2.31736414,10.66432054027902
2248,LABMOT_clean,MOF2248,0.091232827,1.752892827,0.093207576,1.436624149,1.66166,1.343416573,2.4772684079770024
2249,LABNAG_clean,MOF2249,0.052024782,1.098203287,0.051112205,1.162654521,1.046178505,1.1115423160000002,1.9177540887787494
2250,LABNEK_clean,MOF2250,0.152543179,2.166226033,0.151930608,1.750297116,2.0136828540000002,1.598366508,2.5127706827125986
2251,LABNIO_clean,MOF2251,0.058893308,1.25170596,0.058253421,1.26333255,1.192812652,1.205079129,2.0116179256493973
2252,LABNOU_clean,MOF2252,0.16095578,0.619652067,0.159388791,0.497857566,0.458696287,0.33846877499999994,2.52699076057355
2253,LABNUA_clean,MOF2253,0.06869703,1.651113678,0.070317899,1.395663839,1.582416648,1.32534594,2.4019115564533746
2254,LABPEM_clean,MOF2254,0.104142609,0.858374205,0.104723911,0.74395596,0.7542315959999999,0.639232049,2.342557682507785
2255,LABQAJ_clean,MOF2255,0.083662776,1.947225259,0.08445206,1.481373787,1.8635624830000002,1.396921727,2.668777710746885
2256,LABQEN_clean,MOF2256,0.099620033,2.032778937,0.101028763,1.562750043,1.933158904,1.4617212800000001,2.6409580049055053
2257,LABRUE_clean,MOF2257,0.142545376,6.855795973,0.141537013,2.209192461,6.713250597,2.067655448,6.300647673231949
2258,LACBID_clean,MOF2258,0.08586553,11.75824639,0.086422547,1.915017181,11.67238086,1.828594634,12.466103966858702
2259,LACNUB_clean,MOF2259,0.180904992,11.94968599,0.178586128,2.398045828,11.768780998,2.2194597,10.11718933532686
2260,LACQIS_clean,MOF2260,0.116980063,6.27501419,0.116857896,2.322528861,6.1580341270000005,2.205670965,5.4854777217562924
2261,LACYUM_clean,MOF2261,0.251055761,13.6271197,0.251757905,3.899596153,13.376063939,3.6478382480000002,7.094884017650768
