Adsorbent,CO2_0.1bar,CO2_2.67bar,CH4_0.2bar,CH4_5.33bar,CO2_wc,CH4_wc,CO2_sc,CO2_3p,CH4_3p,CO2_3p_sim,CH4_3p_sim,CH4_Isotherm_1,par_1_CH4,par_2_CH4,Acc_CH4(-R2),CO2_Isotherm_1,par_1_CO2,par_2_CO2,Acc_CO2(-R2),CO2_4p,CH4_4p,CO2_4p_sim,CH4_4p_sim,CH4_Isotherm_2,par_CH4_2,Acc_CH4(-R2)_2,CO2_Isotherm_2,par_CO2_2,Acc_CO2(-R2)_2,CO2_5p,CO2_5p_sim,CO2_Isotherm_3,par_CO2_3,Acc_CO2(-R2)_3,CH4_Isotherm_3,Density,
XILSUI_clean,0.157566546,6.215827135,0.156679056,3.348003202,6.058260589,3.191324146,3.769414755,10,10,9.027856032,5.103849355,Lang,12.71403135,0.067066078,-0.999989305,Lang,10.80908,0.506834014,-0.996778749,NaN,NaN,NaN,NaN,NaN,NaN,-0.999989305,NaN,NaN,-0.996778749,NaN,NaN,NaN,NaN,-0.996778749,,833.164581,
XILTAP_clean,0.176823956,7.288031882,0.176871888,3.371864326,7.111207926,3.194992438,4.388347746,10,10,10.11742038,4.867777017,Lang,9.860799081,0.097491795,-0.999988038,Lang,11.78382627,0.607141102,-0.995279094,NaN,NaN,NaN,NaN,NaN,NaN,-0.999988038,NaN,NaN,-0.995279094,NaN,NaN,NaN,NaN,-0.995279094,,893.171354,
XILVIZ_clean,0.165844544,6.542844854,0.166423721,3.355979378,6.37700031,3.189555657,3.9582954,10,10,9.558587281,5.062496566,Lang,12.06409993,0.072304838,-0.999997508,Lang,11.48722169,0.495614264,-0.996916535,NaN,NaN,NaN,NaN,NaN,NaN,-0.999997508,NaN,NaN,-0.996916535,NaN,NaN,NaN,NaN,-0.996916535,,848.7476898,
XINRAP_clean,0.060849594,7.575167854,0.060328858,1.403714015,7.51431826,1.343385157,10.95656671,10,10,9.20652378,2.387365749,Lang,11.92399812,0.025033636,-0.999999686,Lang,9.990235074,1.174756581,-0.979430947,6,NaN,8.647889717,NaN,NaN,NaN,-0.999999686,Sips,[9.36812141 0.61030661 1.97011248],-0.998445987,NaN,NaN,NaN,NaN,-0.998445987,,997.8622529,
XINZEB_clean,0.254461716,5.124774679,0.250291417,2.65888978,4.870312963,2.408598363,3.913229363,10,10,5.209621513,3.167835913,Lang,4.053367236,0.35773427,-0.99991474,Lang,6.484757653,0.408556903,-0.811547603,1.4,NaN,5.08172565,NaN,NaN,NaN,-0.99991474,Sips,[ 5.21046442 16.90809115  2.51757408],-0.999800112,NaN,NaN,NaN,NaN,-0.999800112,,1489.915136,
XIPGUA_clean,0.007016866,2.726512877,0.00713243,0.181183573,2.719496011,0.174051143,30.55270003,10,10,3.034883037,0.321870831,Lang,2.830717834,0.012829524,-0.999999746,Lang,3.165285155,2.327325498,-0.937190924,6,NaN,2.851975767,NaN,NaN,NaN,-0.999999746,Quad,[1.53229594 0.         1.11933231],-0.996791033,NaN,NaN,NaN,NaN,-0.996791033,,2955.397726,
XISVUR_clean,0.153759188,7.388084744,0.156377338,2.551034798,7.234325556,2.39465746,5.879986763,10,10,7.917788079,3.625218014,Lang,6.979447303,0.108078981,-0.999987991,Lang,8.130121512,3.729002941,-0.887835408,1.4,NaN,6.978003255,NaN,NaN,NaN,-0.999987991,Quad,[3.98307366 0.         3.46816136],-0.997841297,NaN,NaN,NaN,NaN,-0.997841297,,1174.809482,
XISXEE_clean,0.117259485,17.94903926,0.11659487,2.607481285,17.83177977,2.490886415,13.97593494,10,10,19.72507275,4.451490511,Lang,23.08220056,0.023893295,-0.99999509,Lang,20.46261523,2.674461526,-0.924978014,6,NaN,18.99370426,NaN,NaN,NaN,-0.99999509,Quad,[9.94805198 0.         1.27842599],-0.999066041,NaN,NaN,NaN,NaN,-0.999066041,,665.4063078,
XITYOP_clean,0.202675748,15.87320189,0.210227792,3.558650897,15.67052614,3.348423105,9.056075134,10,10,17.29408985,5.320011283,Lang,12.22713162,0.077022125,-0.999954601,Lang,17.87699977,2.966858738,-0.91598824,6,NaN,16.83756184,NaN,NaN,NaN,-0.999954601,Sips,[17.40288387  1.36628295  2.06441994],-0.999680146,NaN,NaN,NaN,NaN,-0.999680146,,828.9172442,
XIYYEL_clean,0.043510641,24.88711313,0.043752015,1.185162429,24.84360249,1.141410414,42.63414024,10,10,27.58377571,2.172809658,Lang,44.63720905,0.005116775,-0.999998436,Lang,28.71724935,2.433588881,-0.93252325,6,NaN,26.22544521,NaN,NaN,NaN,-0.999998436,Quad,[13.92486432  0.          1.16285994],-0.998014916,NaN,NaN,NaN,NaN,-0.998014916,,722.2073598,
